D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_37_658.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_37_658.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_37_658.jpg,-0.5500001,1,0,15.54781
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_37_732.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_37_732.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_37_732.jpg,-0.7500002,1,0,16.26311
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_37_802.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_37_802.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_37_802.jpg,-0.9000002,1,0,16.66986
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_37_872.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_37_872.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_37_872.jpg,0,1,0,17.46963
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_37_938.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_37_938.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_37_938.jpg,0,1,0,18.00248
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_008.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_008.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_008.jpg,0,1,0,18.69119
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_077.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_077.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_077.jpg,0,1,0,19.50417
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_147.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_147.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_147.jpg,0,1,0,20.02839
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_215.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_215.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_215.jpg,0,1,0,20.84286
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_284.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_284.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_284.jpg,0,1,0,21.50218
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_355.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_355.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_355.jpg,-0.1,1,0,22.28488
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_427.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_427.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_427.jpg,-0.25,1,0,22.82526
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_496.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_496.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_496.jpg,0,1,0,23.61078
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_566.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_566.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_566.jpg,0,1,0,24.19877
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_634.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_634.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_634.jpg,-0.05,1,0,24.96987
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_701.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_701.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_701.jpg,-0.2,1,0,25.52957
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_770.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_770.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_770.jpg,0,1,0,26.25665
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_840.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_840.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_840.jpg,0,1,0,26.82119
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_910.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_910.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_910.jpg,-0.1,1,0,27.571
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_38_979.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_38_979.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_38_979.jpg,-0.25,1,0,28.10695
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_048.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_048.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_048.jpg,0,1,0,28.80075
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_118.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_118.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_118.jpg,-0.15,1,0,29.35075
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_189.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_189.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_189.jpg,-0.35,1,0,30.03424
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_256.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_256.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_256.jpg,0,1,0,30.18767
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_325.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_325.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_325.jpg,0,1,0,30.1897
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_398.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_398.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_398.jpg,0,1,0,30.19012
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_469.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_469.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_469.jpg,0,1,0,30.19061
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_539.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_539.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_539.jpg,0,1,0,30.19025
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_611.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_611.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_611.jpg,-0.1,1,0,30.18791
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_683.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_683.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_683.jpg,-0.25,1,0,30.17516
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_751.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_751.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_751.jpg,-0.45,1,0,30.15175
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_820.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_820.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_820.jpg,0,1,0,30.18664
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_889.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_889.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_889.jpg,0,1,0,30.18968
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_39_958.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_39_958.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_39_958.jpg,0,1,0,30.19015
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_027.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_027.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_027.jpg,-0.1,1,0,30.18895
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_097.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_097.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_097.jpg,-0.3,1,0,30.17118
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_164.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_164.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_164.jpg,-0.45,1,0,30.15296
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_237.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_237.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_237.jpg,0,1,0,30.17362
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_309.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_309.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_309.jpg,0,1,0,30.18713
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_381.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_381.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_381.jpg,0,1,0,30.18943
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_449.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_449.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_449.jpg,0,1,0,30.19063
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_523.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_523.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_523.jpg,0,1,0,30.19034
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_594.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_594.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_594.jpg,0,1,0,30.19032
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_660.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_660.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_660.jpg,0,1,0,30.19031
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_727.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_727.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_727.jpg,0,1,0,30.1903
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_801.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_801.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_801.jpg,0,1,0,30.19029
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_873.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_873.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_873.jpg,0,1,0,30.19029
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_40_940.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_40_940.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_40_940.jpg,0,1,0,30.19031
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_010.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_010.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_010.jpg,-0.1,1,0,30.18762
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_081.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_081.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_081.jpg,-0.25,1,0,30.17469
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_148.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_148.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_148.jpg,-0.4,1,0,30.15744
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_220.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_220.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_220.jpg,0,1,0,30.18653
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_293.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_293.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_293.jpg,0,1,0,30.18917
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_365.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_365.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_365.jpg,0,1,0,30.19013
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_435.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_435.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_435.jpg,0,1,0,30.19028
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_507.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_507.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_507.jpg,-0.15,1,0,30.18527
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_578.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_578.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_578.jpg,-0.35,1,0,30.16453
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_649.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_649.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_649.jpg,0,1,0,30.18955
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_720.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_720.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_720.jpg,0,1,0,30.19001
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_794.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_794.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_794.jpg,0,1,0,30.19021
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_864.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_864.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_864.jpg,0,1,0,30.19028
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_931.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_931.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_931.jpg,-0.1,1,0,30.18816
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_41_998.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_41_998.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_41_998.jpg,-0.25,1,0,30.17545
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_069.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_069.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_069.jpg,0,1,0,30.18893
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_141.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_141.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_141.jpg,0,1,0,30.19007
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_212.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_212.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_212.jpg,0,1,0,30.19031
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_280.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_280.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_280.jpg,0,1,0,30.1903
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_353.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_353.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_353.jpg,0,1,0,30.19032
D:\Projects\Self Driving Car\DataSets\IMG\center_2021_03_23_22_22_42_421.jpg,D:\Projects\Self Driving Car\DataSets\IMG\left_2021_03_23_22_22_42_421.jpg,D:\Projects\Self Driving Car\DataSets\IMG\right_2021_03_23_22_22_42_421.jpg,0,1,0,30.1903
